,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_group,experience_number
1685,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,Scientist,3
1686,2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M,Other,3
1687,2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M,Other,3
1688,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1689,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1690,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,3
1691,2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Engineer,3
1692,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Scientist,3
1693,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Scientist,3
1694,2023,SE,FT,Applied Scientist,126100,USD,126100,US,0,US,L,Scientist,3
1695,2023,SE,FT,Applied Scientist,72000,USD,72000,US,0,US,L,Scientist,3
1696,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Engineer,3
1697,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Engineer,3
1698,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M,Engineer,2
1699,2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Engineer,2
1700,2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,M,Analyst,3
1701,2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,M,Analyst,3
1702,2023,MI,FT,Data Scientist,187500,USD,187500,US,0,US,M,Scientist,2
1703,2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M,Scientist,2
1704,2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,0,GB,L,Engineer,2
1705,2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,L,Analyst,1
1706,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,Scientist,3
1707,2023,SE,FT,Research Scientist,165750,USD,165750,US,0,US,M,Scientist,3
1708,2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,M,Scientist,3
1709,2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,100,US,M,Scientist,3
1710,2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,0,GB,M,Engineer,2
1711,2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,0,GB,M,Engineer,2
1712,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,Scientist,3
1713,2023,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M,Scientist,3
1714,2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,M,Engineer,3
1715,2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M,Engineer,3
1716,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
1717,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Scientist,3
1718,2023,SE,FT,Data Engineer,175308,USD,175308,US,0,US,M,Engineer,3
1719,2023,SE,FT,Data Engineer,100706,USD,100706,US,0,US,M,Engineer,3
1720,2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,M,Engineer,3
1721,2023,SE,FT,NLP Engineer,135000,USD,135000,US,0,US,M,Engineer,3
1722,2023,SE,FT,Data Engineer,310000,USD,310000,US,0,US,M,Engineer,3
1723,2023,SE,FT,Data Engineer,229000,USD,229000,US,0,US,M,Engineer,3
1724,2023,SE,FT,ML Engineer,289076,USD,289076,US,0,US,M,Engineer,3
1725,2023,SE,FT,ML Engineer,202353,USD,202353,US,0,US,M,Engineer,3
1726,2023,SE,FT,Data Engineer,65000,EUR,69751,PT,0,PT,M,Engineer,3
1727,2023,SE,FT,Data Engineer,35000,EUR,37558,PT,0,PT,M,Engineer,3
1728,2023,MI,FT,Research Engineer,120000,USD,120000,US,100,US,M,Engineer,2
1729,2023,MI,FT,Research Engineer,100000,USD,100000,US,100,US,M,Engineer,2
1730,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Engineer,3
1731,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Engineer,3
1732,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Analyst,3
1733,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Analyst,3
1734,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Analyst,3
1735,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Analyst,3
1736,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,2
1737,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Engineer,2
1738,2021,SE,FT,Data Scientist,4000000,INR,54094,IN,100,IN,L,Scientist,3
1739,2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,50,IN,L,Analyst,2
1740,2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,Engineer,3
1741,2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,Engineer,3
1742,2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M,Engineer,3
1743,2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M,Engineer,3
1744,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1745,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Engineer,1
1746,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M,Scientist,1
1747,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Scientist,3
1748,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,Scientist,3
1749,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1750,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,Engineer,1
1751,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,Scientist,3
1752,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Scientist,3
1753,2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,M,Engineer,1
1754,2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,0,US,M,Engineer,1
1755,2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M,Engineer,3
1756,2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M,Engineer,3
1757,2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,0,NL,L,Manager,3
1758,2023,SE,FT,Data Scientist,272550,USD,272550,US,0,US,M,Scientist,3
1759,2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,M,Scientist,3
1760,2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M,Scientist,3
1761,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Scientist,3
1762,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Engineer,3
1763,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,3
1764,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Engineer,3
1765,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Engineer,3
1766,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,2
1767,2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M,Scientist,2
1768,2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,M,Engineer,3
1769,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Engineer,3
1770,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Engineer,3
1771,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Engineer,3
1772,2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,Analyst,3
1773,2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M,Analyst,3
1774,2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,0,US,M,Engineer,3
1775,2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,M,Engineer,3
1776,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,Architect,3
1777,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,Architect,3
1778,2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,M,Scientist,3
1779,2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,M,Scientist,3
1780,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Scientist,3
1781,2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M,Scientist,3
1782,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Scientist,3
1783,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,3
1784,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,Architect,3
1785,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,Architect,3
1786,2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,M,Scientist,3
1787,2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M,Scientist,3
1788,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Scientist,3
1789,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,3
1790,2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M,Scientist,3
1791,2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M,Scientist,3
1792,2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,M,Scientist,3
1793,2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,M,Scientist,3
1794,2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M,Engineer,3
1795,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Engineer,3
1796,2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,100,GB,M,Engineer,2
1797,2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,100,GB,M,Engineer,2
1798,2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,Engineer,3
1799,2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,M,Engineer,3
1800,2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,100,GB,M,Engineer,2
1801,2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,100,GB,M,Engineer,2
1802,2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,Engineer,3
1803,2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,Engineer,3
1804,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,Architect,3
1805,2023,SE,FT,Data Architect,110000,USD,110000,US,100,US,M,Architect,3
1806,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1807,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,Engineer,3
1808,2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M,Engineer,3
1809,2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M,Engineer,3
1810,2022,MI,FT,Data Analyst,1125000,INR,14307,IN,100,IN,L,Analyst,2
1811,2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M,Scientist,1
1812,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1813,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1814,2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L,Engineer,3
1815,2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L,Engineer,3
1816,2022,MI,FT,Data Scientist,1100000,INR,13989,IN,100,IN,L,Scientist,2
1817,2023,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Scientist,2
1818,2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Scientist,2
1819,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1820,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Engineer,1
1821,2022,SE,FT,Manager Data Management,125000,USD,125000,US,100,US,L,Manager,3
1822,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,3
1823,2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Engineer,3
1824,2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Engineer,3
1825,2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Engineer,3
1826,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Scientist,3
1827,2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Scientist,3
1828,2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M,Other,3
1829,2022,SE,FT,Data Science Consultant,94500,USD,94500,US,0,US,M,Other,3
1830,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Engineer,3
1831,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,3
1832,2022,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M,Other,3
1833,2022,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M,Other,3
1834,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
1835,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Engineer,3
1836,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,3
1837,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
1838,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
1839,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Engineer,3
1840,2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,M,Scientist,3
1841,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1842,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1843,2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Scientist,2
1844,2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M,Scientist,2
1845,2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M,Scientist,3
1846,2022,SE,FT,Data Scientist,51000,USD,51000,US,100,US,M,Scientist,3
1847,2022,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M,Engineer,2
1848,2022,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,2
1849,2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M,Scientist,1
1850,2022,EN,FT,AI Programmer,40000,USD,40000,PK,100,AU,M,Other,1
1851,2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Engineer,3
1852,2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Engineer,3
1853,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,Engineer,3
1854,2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1855,2022,SE,FT,Data Scientist,272550,USD,272550,US,100,US,M,Scientist,3
1856,2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,Scientist,3
1857,2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M,Scientist,2
1858,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M,Scientist,2
1859,2022,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Scientist,3
1860,2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,Scientist,3
1861,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1862,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1863,2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,M,Engineer,3
1864,2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M,Engineer,3
1865,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Engineer,2
1866,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Engineer,2
1867,2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M,Other,1
1868,2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,L,Scientist,3
1869,2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,2
1870,2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,Engineer,2
1871,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1872,2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Engineer,1
1873,2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,M,Other,1
1874,2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M,Engineer,3
1875,2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Engineer,3
1876,2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Engineer,1
1877,2022,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Engineer,1
1878,2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M,Analyst,3
1879,2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M,Analyst,3
1880,2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Scientist,3
1881,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,3
1882,2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M,Scientist,2
1883,2022,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M,Scientist,2
1884,2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M,Engineer,3
1885,2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M,Engineer,3
1886,2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Scientist,3
1887,2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Scientist,3
1888,2022,SE,FT,ML Engineer,235000,USD,235000,US,100,US,M,Engineer,3
1889,2022,SE,FT,ML Engineer,185000,USD,185000,US,100,US,M,Engineer,3
1890,2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M,Engineer,3
1891,2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1892,2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M,Analyst,1
1893,2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,2
1894,2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,Engineer,2
1895,2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M,Scientist,2
1896,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,Scientist,2
1897,2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,Engineer,2
1898,2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,Engineer,2
1899,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Engineer,3
1900,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Engineer,3
1901,2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,Engineer,3
1902,2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,Engineer,3
1903,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Engineer,3
1904,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Engineer,3
1905,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,3
1906,2022,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Engineer,3
1907,2022,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M,Manager,3
1908,2022,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M,Manager,3
1909,2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Engineer,3
1910,2022,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Engineer,3
1911,2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,Analyst,2
1912,2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M,Analyst,2
1913,2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Scientist,3
1914,2022,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M,Scientist,3
1915,2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,Scientist,2
1916,2022,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,Scientist,2
1917,2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MA,50,MA,S,Engineer,1
1918,2022,MI,FT,Data Scientist,2500000,INR,31795,IN,100,US,M,Scientist,2
1919,2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S,Engineer,2
1920,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,3
1921,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
1922,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,3
1923,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
1924,2022,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,Engineer,4
1925,2022,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,4
1926,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,Engineer,2
1927,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,Engineer,2
1928,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
1929,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Engineer,3
1930,2022,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M,Scientist,3
1931,2022,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M,Scientist,3
1932,2022,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Engineer,4
1933,2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Engineer,4
1934,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Analyst,3
1935,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Analyst,3
1936,2022,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,Engineer,3
1937,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,Engineer,3
1938,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Engineer,3
1939,2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M,Engineer,3
1940,2022,SE,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M,Engineer,3
1941,2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M,Engineer,3
1942,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,2
1943,2022,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,Engineer,2
1944,2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Scientist,3
1945,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Scientist,3
1946,2022,MI,FT,Data Engineer,2800000,INR,35610,IN,50,IN,L,Engineer,2
1947,2022,SE,FT,AI Scientist,125000,USD,125000,CO,100,CO,L,Scientist,3
1948,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
1949,2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Engineer,3
1950,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1951,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1952,2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,Scientist,3
1953,2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,Scientist,3
1954,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Analyst,3
1955,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Analyst,3
1956,2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Scientist,3
1957,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Scientist,3
1958,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
1959,2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Engineer,3
1960,2022,SE,FT,Research Engineer,249500,USD,249500,US,0,US,M,Engineer,3
1961,2022,SE,FT,Research Engineer,149850,USD,149850,US,0,US,M,Engineer,3
1962,2022,MI,FT,Analytics Engineer,122500,USD,122500,US,100,US,M,Engineer,2
1963,2022,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Engineer,2
1964,2022,SE,FT,Data Scientist,249500,USD,249500,US,0,US,M,Scientist,3
1965,2022,SE,FT,Data Scientist,149850,USD,149850,US,0,US,M,Scientist,3
1966,2022,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Analyst,1
1967,2022,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Analyst,1
1968,2022,SE,FT,Research Scientist,249500,USD,249500,US,0,US,M,Scientist,3
1969,2022,SE,FT,Research Scientist,149850,USD,149850,US,0,US,M,Scientist,3
1970,2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,S,Engineer,2
1971,2022,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Engineer,3
1972,2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,Engineer,3
1973,2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,Analyst,3
1974,2022,SE,FT,Data Analyst,104000,USD,104000,US,100,US,M,Analyst,3
1975,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Scientist,3
1976,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Scientist,3
1977,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,Engineer,3
1978,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Engineer,3
1979,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Engineer,3
1980,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Engineer,3
1981,2022,SE,FT,Data Scientist,182750,USD,182750,US,100,US,M,Scientist,3
1982,2022,SE,FT,Data Scientist,161500,USD,161500,US,100,US,M,Scientist,3
1983,2022,MI,FT,Data Analyst,102640,USD,102640,US,100,US,M,Analyst,2
1984,2022,MI,FT,Data Analyst,66100,USD,66100,US,100,US,M,Analyst,2
1985,2022,SE,FT,Research Scientist,210000,USD,210000,US,100,US,M,Scientist,3
1986,2022,SE,FT,Research Scientist,150000,USD,150000,US,100,US,M,Scientist,3
1987,2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M,Engineer,3
1988,2022,SE,FT,Data Engineer,122600,USD,122600,US,0,US,M,Engineer,3
1989,2022,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M,Engineer,2
1990,2022,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M,Engineer,2
1991,2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Scientist,3
1992,2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Scientist,3
1993,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Analyst,3
1994,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Analyst,3
1995,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1996,2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Engineer,1
1997,2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M,Engineer,3
1998,2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Engineer,3
1999,2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M,Scientist,4
2000,2022,EX,FT,Data Scientist,130000,USD,130000,US,100,US,M,Scientist,4
2001,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Analyst,3
